,hrbvp_correlation
0,-0.014189391301012188
1,-0.00899287503241
2,0.0062305106981771444
3,0.010993976672694307
4,-0.054552695977129424
5,0.011913720246791597
6,0.03251358854542452
7,-0.001470406261973338
8,0.03540071583730098
9,-0.006178913318297015
10,0.00035504351599676537
11,0.007846284486456771
12,-0.009161079681916515
13,0.0018722346678061534
14,0.01636224855455431
15,-0.0019598217067153013
16,-0.009848067457304899
17,-0.001480831424735059
18,-0.0032352917644895706
19,-0.01573140253829805
20,0.0254164563839293
21,-0.035964366876074134
22,0.0033217263505221674
23,0.01354863468212341
24,-0.005168892293969093
25,0.007542027536612827
26,0.01944115934531573
27,0.02539985774383608
28,0.01687580769050219
29,-0.032862054628450994
30,-0.017675815483205175
31,0.004877571411689613
32,-0.05184803216883637
33,0.009753338685299066
34,-0.0035553755761701888
35,0.05260814182513697
36,0.03580017679191847
37,0.0161717845191525
38,-0.013811342254560781
39,-0.013837069460050876
40,0.0018715804317761652
41,-0.005722251831601098
42,-0.002432413450921564
43,0.01052131776785389
44,-0.028379834689724697
45,0.016290464701992073
46,-0.008339090730267838
47,-0.008164561215620477
48,0.037896104078295134
49,0.023841892121178772
50,-0.009511329248557212
51,0.016326123275449893
52,0.015991756150034245
53,-0.0031424354198268875
54,-0.055020228634190475
55,0.030272558867193922
56,0.0025953386562413846
57,-0.0025366924019534108
58,0.007456570007125796
59,-0.017201997811925156
60,-0.019091260111636806
61,-0.012365938164744593
62,0.005183935865168642
63,0.015087128303203783
64,-0.019978090267247596
65,0.01844182887543525
66,0.13066972829889095
67,0.006591795666315114
68,-0.034515717146602815
69,0.01833337686195935
70,-0.04165618420716875
71,-0.004030917118871442
72,-0.05869248648748138
73,-0.048316917274319485
74,0.050441508991984116
75,0.06254960781273247
76,-0.009713010765558621
77,0.012971842506937859
78,0.004783082397683924
79,-0.020783717575966646
80,0.021473011406669476
81,-0.0011469572808481864
82,-0.037910054983493105
83,-0.031078288222787725
84,-0.039328714042614316
85,0.016803480537480743
86,0.00011517199062226052
87,-0.04584821098327095
88,-0.026954586828528138
89,-0.03257358262273327
90,-0.025665929099658945
91,0.009296867097361038
92,-0.003994049134926866
93,0.024846485366663514
94,0.01868074168605478
95,0.03925864036184845
96,-0.02711410207286167
97,0.0203383948400466
98,-0.08930808795130175
99,-0.0037684786166093153
100,0.01466502471769329
101,0.011712327793302238
102,0.017502636324241008
103,0.04479872631367999
104,0.006001661383534062
105,-0.05006410285733315
106,0.06048189818280476
107,-0.054273617579606186
108,0.0197387585934086
109,-0.01570826504474771
110,-0.04909474249147419
111,0.024841606552906313
112,0.029266870734055924
113,-0.004371664311959076
114,0.0005733670444267394
115,0.026645210775173022
116,-0.01605063482202137
117,-0.02175116816945849
118,-0.0030085749791250293
119,-0.004489837496075117
120,0.00818176301774276
121,0.022213220535284094
122,-0.01060549376615622
123,0.04267324328254699
124,0.0578210175300943
125,-0.039957122905491874
126,0.015513778535337986
127,-0.05687155286934076
128,-0.027500447093905582
129,0.011608100688317254
130,0.023516860563001406
131,0.04074366719878923
132,-0.006020490761410234
133,0.018342920344449377
134,-0.022368917968911897
135,-0.005745069892426291
136,0.03858316184862125
137,0.020322451644634167
138,-5.58666116651329e-05
139,0.0490160934083483
140,0.006310240973689957
141,-0.026666753821477655
142,-0.00562655518617577
143,-0.009718694335346176
144,-0.0026883755202609327
145,0.031539204799911985
146,-0.017325408380803847
147,0.007158790987416191
148,-0.019780176284315314
149,-0.010520941942208551
150,-0.03367881419020098
151,-0.006955851667949662
152,0.017705497888918342
153,-0.03626948158666244
154,0.01718042012570674
155,0.050446460344378385
156,-0.001544946816339404
157,-0.01978487077329008
158,-0.005794692035502411
159,0.0009456294993847916
160,-0.011532928799178417
161,-0.019155417513179368
162,-0.016379375129042525
163,0.0008382285199979414
164,0.016076193605660604
165,-0.014212787916105779
166,0.04040590412376275
167,0.018103790990087788
168,0.021321949663211232
169,0.022765358656115314
170,-0.013047814978179756
171,-0.00812013850479884
172,0.021722687401762798
173,0.007618340241793269
174,0.037280763742370486
175,-0.007598520064529679
176,-0.0006722535216887661
177,0.009127445983935296
178,0.0038495197237024205
179,-0.08275056161164565
180,0.023733622329998455
181,0.019469130143565893
182,0.006787298067847849
183,0.012076681530945519
184,-0.05068141725736545
185,0.007378121475065845
186,-0.012229079801389578
187,0.014169832385231925
188,-0.053949282403887994
189,0.02975013417254145
190,-0.0021415794876922327
191,1.8023220510164903e-05
192,0.0024652560879677913
193,0.012341714724263802
194,0.00031298062764438
195,0.02595330158609786
196,0.0017325004854862114
197,-0.010595702264162602
198,-0.04144837133405868
199,0.008142099362824316
200,-0.018424207229388714
201,0.031116552463948465
202,0.0014976797698671605
203,-0.020596952871507406
204,-0.00493179474604706
205,-0.0013382198098874113
206,-0.016148268896466304
207,-0.011793221314171577
208,0.0139526392266223
209,-0.009575560353500141
210,-0.007069957468595645
211,-0.005336622874069268
212,-0.005229738067935101
213,0.06783682030145471
214,-0.08457818348438997
215,-0.007875512317402172
216,-0.009572153563932526
217,0.06062249297044625
218,-0.0010830885201554346
219,-0.0032289440498800867
220,0.007012971346200917
221,0.007615408635215421
222,0.0008412400299986612
223,-0.02754198874482856
224,0.0010360930219097731
225,0.021912864219956182
226,0.013547089832451788
227,-0.005697869457621537
228,-0.031139971243239705
229,0.005735226273543239
230,-0.0073155577531794766
231,-0.006722930953039879
232,0.008188101501839028
233,0.030935869380210843
234,-0.027939119094051626
235,-0.005429996588393023
236,-0.044293034355954886
237,0.014086389687293222
238,0.010802443139462162
239,0.012089004966814457
240,-0.03493887101532984
241,0.016496686946635645
242,0.003925997793444205
243,0.011759220839027654
244,-0.0007465724436349001
245,0.004236300135602919
246,0.006570119363093377
247,0.01591565595830209
248,0.020904590492582493
249,0.013272601457572088
250,-0.0013286091130718261
251,0.0022764087859754715
252,0.004798856012600879
253,-0.006009335473946886
254,0.004546760694107839
255,0.004068144543882621
256,-0.005108954319914539
257,0.0176178681435337
258,0.003033050721053934
259,-0.005475400494709863
260,-0.017037446495209232
261,-0.0618060032998967
262,-0.01467336816466316
263,-6.190054814926856e-05
264,-0.021467984831477698
265,0.0046728202770821075
266,0.012659073876653255
267,0.039088546218310996
268,0.0007286693912685075
269,-0.01341152182275877
270,0.01691581804424724
271,0.013781646120776385
272,-0.002729159180305178
273,0.013802647835268975
274,-0.01077545943496388
275,-0.017498780351089552
276,0.016384570964703048
277,-0.024400704718182883
278,-0.0015602024416422745
279,-0.0027374706720219855
280,-0.0009377627995399623
281,-0.019679138495998096
282,-0.010857461010920305
283,0.013991632196690034
284,-0.004765163723214268
285,-0.0007021852855701116
286,0.008114600996939418
287,0.015070058016653082
288,-0.012748610271811331
289,-0.002754185941778608
290,0.0015179355514546133
291,0.006074111263049457
292,-0.029937191369881204
293,-0.026869022624916635
294,-0.01565894561550512
295,-0.012253946948106824
296,0.015947452501247024
297,0.013308085072044631
298,0.0001512398246159475
299,0.015309015800899979
300,-0.00594503837184297
301,-0.010359492211274378
302,-0.022494113685323804
303,0.03641663633456491
304,-0.010611269781058794
305,0.00196653350447447
306,-0.0102642409035919
307,-0.009223671893628178
308,-0.01307251030864812
309,-0.021238019132286085
310,-0.014291229699400623
311,0.0434939846602443
312,0.008573356711918641
313,0.009656830527051215
314,-0.0021135710186597225
315,-0.0018422380938660674
316,0.0018441194447197426
317,0.0009504796238824318
318,0.009413934503726927
319,-0.010639785974155554
320,0.004799956272810499
321,0.010680457889459658
322,-0.011795207055035147
323,-0.01752841489207423
324,0.022572368196006706
325,-0.01065005337928612
326,6.537399130067571e-05
327,0.003485732954758751
328,-0.006589229936360473
329,-0.004286455338786863
330,0.045946825572432196
331,0.002497429505518639
332,-0.013569841401156324
333,0.005463271161074565
334,0.03090044776885555
335,0.0025973512811950524
336,-0.007768321351978004
337,-0.015431036549166914
338,-0.025214953427912353
339,0.012989558111872157
340,0.03313043927747045
341,-0.04839430674461264
342,0.003147713556260948
343,-0.04983970849965067
344,-0.02393273027106667
345,-0.005130323118460429
346,-0.014097538484277212
347,-0.030827326090023296
348,0.018555328169108085
349,-0.020089106325425852
350,0.037715221507271385
351,-0.025997813350691994
352,0.10891057792759394
353,-0.04330506591700187
354,-0.009746295244222429
355,0.005754525129453753
356,0.06509879472158017
357,0.0014284782354095445
358,-0.005072928661876269
359,-0.02812373148100204
360,0.08314340030068261
361,-0.04396796743068122
362,0.025260699207882657
363,0.05407202123037096
364,-0.027492481329994368
365,-0.10896259415419679
366,-0.011786077683603981
367,-0.07549642311049225
368,0.02236882770930715
369,-0.0119722603962874
370,-0.012375290907370206
371,0.01876702764997222
372,-0.019725851040361515
373,0.07910941006628879
374,0.07690033020967621
375,0.0042554293533983815
376,-0.015308228325371412
377,-0.05932492853105825
378,0.005780074256667174
379,-0.03146400494402141
380,0.07307112867486883
381,-0.04907909768214939
382,-0.03320906441793115
383,-0.10917874804606717
384,0.09474324057391134
385,0.02981277649022213
386,0.0550813469411887
387,0.010455249598359416
388,-0.02272896931358572
389,-0.026652034120023205
390,-0.019748423333886732
391,0.016022018153064584
392,0.04707113358013022
393,0.013269742535964687
394,-0.05606941532207896
395,-0.003351271154886384
396,-0.03311170187657254
397,-0.017110762955649523
398,-0.02145808375546829
399,0.03441447538301042
400,0.020401879555595595
401,0.023370811284393805
402,0.030476262542427385
403,-0.03295315456751338
404,-0.022646571261503108
405,0.01822415441552692
406,-0.010048341452041658
407,-0.04446162495841476
408,0.06895058298318524
409,0.023522569489047452
410,-0.02878486064556901
411,0.019659238667949903
412,0.032771754837599525
413,-0.06195683799707886
414,-0.01425342282971206
415,0.0028613475024159515
416,-0.03250790656195273
417,-0.04060412634223524
418,-0.011359677811542505
419,-0.01945704989622889
420,0.03095441443596943
421,-0.013576111233958901
422,-0.0030783687158272995
423,-0.0344038972404339
424,0.026502012530030022
425,-0.00017585151287096998
426,-0.0048770523559774
427,0.007727274288249243
428,0.014610408497311699
429,0.024154181525131574
430,0.015818424674238486
431,-0.009531842693141739
432,0.03921553033982476
433,0.010543933910919522
434,0.01871509236959645
435,0.019449407671786333
436,-0.0013754702675438492
437,0.015256778827659244
438,-0.0054169174078742
439,-0.0029091235474769956
440,-0.011065518324884758
441,-0.0041734209642754466
442,0.05259508835109025
443,0.005587008295714868
444,0.017347364180537964
445,0.008932435887988942
446,0.009549161211625502
447,0.014841839597240353
448,0.014584604181989185
449,0.0298808884769461
450,-0.060439995054679035
451,0.02008903676704438
452,0.0023513111707202544
453,-0.010324427635398157
454,0.0033798673149046696
455,-0.009090372030035121
456,0.014827110562079963
457,-0.018852548648460823
458,0.009371410582689279
459,0.01941711297133203
460,0.005189541015925795
461,-0.0024613321976137735
462,-0.0283000863631514
463,-0.006716615395433135
464,-0.001522936997340036
465,-0.010560903342075448
466,-0.023255187427299928
467,0.025409263705559692
468,-0.03154548183835769
469,0.042131303303512155
470,0.005432637484881422
471,-0.0014713130121612936
472,-0.0029331328934515694
473,-0.08650338677729533
474,0.00044648980132533194
475,0.008261575829516893
476,-0.016183703616032597
477,0.02141862776344415
478,-0.029418800263949486
479,0.008075838009657738
480,-0.00024233566672337043
481,-0.009934742807651066
482,0.0007626682511651622
483,0.038230636900821416
484,0.014617551908758903
485,-0.002953281998532712
486,-0.010676406972357175
487,-0.007898148039730395
488,0.00416110505409966
489,-0.009013836124530213
490,0.005993499464578438
491,0.008479515004274601
492,-0.020842848306491253
493,0.013495019541083515
494,0.0069020006442813125
495,0.004926570022768897
496,-0.029600541669064902
497,-0.008960963301983496
498,0.007437848938948743
499,0.02564133696800175
500,-0.021615391940686065
501,-0.003992683966068013
502,-0.005381108905293607
503,0.002996874187830393
504,-0.0021863134037392144
505,0.07345051632513794
506,0.015717310969891728
507,0.013145595195596606
508,-0.013082285508269552
509,0.025333041650777367
510,0.0027716748520082183
511,0.005757357559532141
512,-0.006701327490591623
513,-0.01612054949221514
514,0.02472920812741322
515,0.013096311875226184
516,0.0029680224814608437
517,-0.007529744019374931
518,-0.010242396923680454
519,-0.05425671742908275
520,0.020768491841466175
521,-0.005581233208493024
522,-0.002714402375681022
523,-0.006754956037210438
524,-0.00381554189692638
525,0.005339837315189816
526,-0.07367096591772497
527,-0.021682926847364396
528,-0.006166319375302356
529,0.0019668604611698076
530,-0.0012618902331879907
531,-0.0009597062152108831
532,0.0032564709993853783
533,-0.0009456612341523743
534,-0.007964626163666104
535,-0.00412564720408764
536,-0.011909754632707171
537,0.023142485519045138
538,-0.009641097611324673
539,0.012847180133197888
540,0.006426491614999015
541,-0.002202767177617596
542,-0.07225524825414324
543,-0.035094862049476795
544,0.02119596927535867
545,0.06275866977628754
546,-0.01499978629993284
547,0.010161303410259557
548,0.0025386098854626666
549,-0.038177173756102016
550,-0.005207563233722555
551,-0.003664115286381797
552,0.014624365187834254
553,-0.0105001504036744
554,0.01038863531934199
555,0.026138227249965368
556,-0.016746654197985437
557,-0.009255336224500168
558,-0.019052263420438604
559,0.00596488689743748
560,0.020660887786158825
561,0.00791438314620944
562,-0.01737817930050526
563,-0.004348791148549332
564,0.003401266498100481
565,-0.024808817620091763
566,-0.012526097584659186
567,-0.01135443108189334
568,0.0036501163756942063
569,-0.03772475336497016
570,0.027188316670283298
571,-0.007273486767268066
572,-0.022314457221734113
573,0.013490801826393168
574,0.03248144446276981
575,0.004725390516640088
576,0.021445142389574408
577,0.005713357324051648
578,0.04954952118582153
579,-0.0033411309531157746
580,-0.012148104460134772
581,0.007097145737322057
582,0.0013170674503793624
583,0.04123746933079312
584,0.049370260295044294
585,0.014281809606839634
586,0.006415432928489767
587,-0.09602136297606771
588,-0.04136875438927717
589,-0.011932361140053775
590,0.028033767041151604
591,0.0018441281089824806
592,0.00729254175133016
593,0.022187309478407538
594,-0.027660011169263844
595,0.03355177664901892
596,0.04101585010240683
597,-0.017926179597858413
598,-0.011789565941503518
599,-0.017620644593318507
600,-0.003184182445233013
601,0.02431058663199102
602,-0.01396717908377835
603,-0.024518603009627583
604,-0.08363107001042777
605,0.06709431339461269
606,-0.03393126819043864
607,-0.01919589104351424
608,0.09053800383805725
609,-0.007767283504694101
610,0.1137062738254467
611,-0.06487219094172486
612,0.013078452027252111
613,0.03147068768414446
614,0.05023246687426409
615,-0.063391350247741
616,0.014014561157909717
617,-0.022707062562479962
618,0.06732080814151646
619,-0.0425231438243065
620,-0.02006434951459415
621,0.042690742509084056
622,-0.05265410462242037
623,-0.0002713697575967105
624,0.015792654075719375
625,0.041957837930093216
626,-0.030425488317527165
627,-0.02304156051442761
628,0.006272147391060396
629,-0.005598581289469964
630,0.030836941450744518
631,0.06909594154331856
632,0.03748408698529496
633,0.03561261125553427
634,-0.019349401924310495
635,0.08200209227609133
636,0.12353933749152075
637,0.09313344766159277
638,-0.0003237313772257731
639,-0.002806704471596705
640,0.020004683475023915
641,0.017965030603337706
642,0.015595838586957688
643,-0.0016482319514940797
644,-0.03725446980065952
645,-0.10227338856488041
646,0.03795992823064393
647,0.07188031599096219
648,0.04129980256042583
649,0.02277167406688332
650,-0.04786919787027798
651,-0.06070369338490191
652,0.007357324550688392
653,-0.022922690383363937
654,-0.05865830557098846
655,0.0703828253373719
656,0.03538466178880532
657,0.04735574859657764
658,-0.0054745574829484335
659,0.012665197541495107
660,0.01124853311159644
661,-0.029666649904954132
662,0.014554952807008525
663,-0.002751036635313259
664,0.01319073243200633
665,-0.018858954994014524
666,0.001440161616274093
667,0.03852195740917469
668,0.019309218435318957
669,0.026629784300444402
670,0.017761302237928045
671,0.0015244349150226233
672,0.007068976726710684
673,-0.02746952887031092
674,-0.001141154316696231
675,-0.002750796405303945
676,-0.021121824900029472
677,-0.011442003253355088
678,0.00749288133749005
679,-0.008964000637983726
680,0.00987640318844894
681,-0.0034494800739534137
682,-0.0012163699874765239
683,-0.006550590239152449
684,-0.00900312049075278
685,-0.03263190502903674
686,-0.005534666623723014
687,0.0006439247471100854
688,0.00401825756911804
689,-0.005116545021466706
690,0.017959482920099936
691,0.018158624168027014
692,0.016849761335862416
693,0.011680307537168606
694,-0.012315464374008378
695,-0.003992461425442426
696,-0.0013708536928981679
697,-0.020849534155679795
698,-0.0024497482117612187
699,0.019192027615614143
700,-0.0014796497202452697
701,-0.016333948456029288
702,-0.005926789455651165
703,-0.001721977150888447
704,0.0017630257097369657
705,-0.03234723387127877
706,-0.0027819507770872874
707,-0.019380759031789072
708,-0.0008888629741897297
709,-0.008191382300713574
710,-0.038061206643944495
711,0.031234596961125856
712,-0.02932159423021289
713,0.03289036346994648
714,0.013906773862139024
715,0.0284195312394533
716,-0.02937752915419923
717,-0.01513837879700991
718,0.04347414727958791
719,-0.04811041415694517
720,0.0008916715175706753
721,0.004678804326117338
722,-0.011567528770661485
723,-0.03561538746849487
724,0.09040001597771903
725,-0.004401434382880323
726,0.012433534826709539
727,-0.009802034558599798
728,-0.027362267515778776
729,0.01939549426094751
730,-0.03583471031662199
731,-0.0073793993979310146
732,-0.03127810787199337
733,-0.01315835095163992
734,0.02379761914813072
735,0.0060935825585395845
736,-0.0263879787709485
737,-0.013531281197848926
738,-0.009155693084032522
739,-0.016500832859349827
740,0.026378978133532755
741,-0.022287350624499908
742,0.006735962844485281
743,-0.015846488082605744
744,-0.002707350513796779
745,-4.324628650379433e-05
746,-0.019653615615879194
747,0.003475757303167731
748,-0.011078796520578213
749,-0.05681473468512258
750,0.0070520739852489795
751,-0.019794307463776178
752,-0.028378200131008075
753,0.005982273079847139
754,0.012535377294584317
755,0.01024468654257128
756,0.007977436815617177
757,-0.05791650703385902
758,0.040944678519152816
759,0.008113363823340627
760,-0.054907812528556366
761,0.05794193626361534
762,-0.01675061055334256
763,-0.006720827929878356
764,0.017513464249205274
765,-0.022926585095857762
766,-0.03201662803123254
767,-0.021514526729092678
768,-0.008397860483236035
769,0.017194804281234134
770,-0.026365637937469617
771,0.048098810954397206
772,0.08217568260078921
773,0.015583383172402272
774,-0.0006052784786018148
775,0.010732104783309234
776,0.04149337488781138
777,0.06070026502612274
778,-0.005932603047407678
779,-0.014634828740456983
780,0.022688979899340725
781,0.005065967092288369
782,-0.0037925540625016927
783,0.04946147344465887
784,0.022604431080951733
785,-0.023406651823606333
786,-0.004901941384669877
787,0.013918957412653865
788,-0.03957652375125845
789,0.017472303396264755
790,0.023950838953680362
791,-0.01887746369954192
792,-0.012074126311704741
793,0.01438768037530155
794,-0.005317713419659522
795,0.018111092815354946
796,0.04629944573430545
797,0.022437822754606897
798,0.008004840775038378
799,0.04603786001301707
800,0.004701387469581084
801,-0.0052967130001906025
802,-0.004312195654382764
803,0.0357831500031362
804,-0.006155453586406033
805,-0.0050669889645673484
806,-0.00019826975353881739
807,-0.001999418522260454
808,0.01720860628676221
809,0.005982746247620008
810,-0.016129038385720027
811,0.08320613163533307
812,0.04312190977540057
813,0.05876279899571394
814,-0.0023735903940208837
815,-0.007028737584626811
816,-0.028891371375267674
817,-0.04360396574944643
818,-0.00241727425168597
819,-0.037539143145807086
820,-0.012262017161776715
821,-0.007935535918071574
822,-0.015817998733046446
823,-0.015400103134683416
824,0.00112340168413708
825,0.015928740652652623
826,0.001994794206796683
827,0.03251772937889281
828,-0.021475778465618364
829,-0.004922636399337177
830,-0.013844562706162097
831,-0.0024045587725909138
832,-0.029639829975236797
833,-0.01851453555363459
834,0.02682887287489365
835,0.0189988530240107
836,-0.008137605044636077
837,0.01492501588353543
838,0.002775371462833703
839,-0.017085708790448188
840,-0.04778885866375945
841,-0.008277574480405888
842,0.004004969418626695
843,0.03470459472292809
844,0.022924093271104295
845,0.021367693459925695
846,0.02050917320322671
847,-0.007492187351673956
848,-0.02441369769313977
849,0.03408001505380805
850,-0.012852640782507843
851,0.00822385760054202
852,-0.0035785838291059148
853,-0.022957434631825025
854,0.010857380385733187
855,-0.006073342547591291
856,-0.028754884324241142
857,0.0034152228732010443
858,0.022771683127648316
859,-0.025228359858174607
860,0.042664362738453185
861,0.006475133116171603
862,0.019484631788825285
863,-0.008725626465624433
864,0.021244204787458976
865,0.008531236048738112
866,-0.026272596798071885
867,0.020667832998469905
868,-0.018343070848710986
869,0.056121612623574776
870,0.009501047641941417
871,0.011005975652991986
872,-0.009349020992923816
873,-0.013526515888114179
874,0.016051628875700823
875,0.038852022897831545
876,-0.03861741080963565
877,0.02237630898272429
878,0.011843458127682508
879,-0.047390536733045184
880,0.010653373699750359
881,0.004569324438199875
882,-0.06447407486084689
883,-0.03556972310493348
884,0.0033986511801704024
885,0.039445458596904445
886,-0.03116695097593553
887,0.04802817299291175
888,-0.015411819578786096
889,-0.030997795600020053
890,-0.05114754510333014
891,-0.0094748744494499
892,0.005887660058297951
893,0.033052860232186135
894,0.034394104524868234
895,-0.047530246180050126
896,-0.001688855133056875
897,0.0019868072345775385
898,-0.024532394939146916
899,0.061937334041087234
900,-0.02764864035199977
901,0.013917285216366065
902,-0.03145996293981096
903,0.027164084367202385
904,-0.015411206014816463
905,0.06350663035338128
906,-0.007281201755333062
907,0.04987300270640785
908,-0.05614536320720369
909,0.049664902550368206
910,0.04393655490024446
911,-0.05291670499812572
912,0.07000178548039941
913,-0.05707042274457768
914,0.054123123179658526
915,0.018703255310230017
916,-0.033046437503889685
917,-0.03540510116311334
918,-0.043639539083630094
919,-0.03722608179521098
920,0.02429047332316587
921,0.037335609629677885
922,-0.0005133029328991902
923,0.06695015809122948
924,0.010130445943704852
925,0.011588216011028225
926,0.0003667819912625983
927,-0.03684769654733381
928,-0.02109413775290483
929,0.05622318871977874
930,-0.0063542821084805684
931,-0.04981944824103732
932,-0.007480276991061208
