,eda+hr_XAp0,eda+hr_XAp1,eda+hr_XAp2,eda+hr_XCond1,eda+hr_XCond2,eda+hr_XDist,eda+hr_XFuzz1,eda+hr_XFuzz2,eda+hr_XK2_1,eda+hr_XK2_2,eda+hr_XPermEn,eda+hr_XSamp0,eda+hr_XSamp1,eda+hr_XSamp2,eda+hr_XSpec
0,,0.0,0.0,1.158210960056244,0.7492061283538943,0.7457974776129704,0.010824939034225515,0.02948580740758363,,,0.30393309777884125,inf,,,0.15856346998398985
1,,0.0,0.0,1.6548718641560853,1.0364468114448087,0.9310582987139534,0.13210955285024228,0.2919183917949413,,,0.45235697871908603,inf,,,0.1793303575453794
2,,0.0,0.0,1.489074324339193,1.2492243817556217,0.8667508654632783,0.10376994309383361,0.2413737957822687,,,0.43586655696697996,inf,,,0.16879691216201395
3,,0.0,0.0,1.544563455253372,0.8114402721198957,0.8614001704461266,0.13305003086885783,0.2579859219046745,,,0.44144624493110796,inf,,,0.17713773121255588
4,,0.0,0.0,1.4702251035152087,1.1429589881527467,0.8340377136630772,0.06977608620846087,0.16483099887892794,,,0.42445136339222655,inf,,,0.1670149574324513
5,,0.0,0.0,1.5720384138310863,1.191285665908319,0.8894032619360962,0.12665560117436742,0.2958115102986897,,,0.4928685327679205,inf,,,0.17013524530250687
6,,0.0,0.0,1.6552910311010849,1.295047517994679,0.9253240159597342,0.10465222696945425,0.24682445478488654,,,0.4576907132971797,inf,,,0.16720004696851407
7,,0.0,0.0,1.6626514787433786,1.2580361510767293,0.9355977853331146,0.17830980777644287,0.32197940614835635,,,0.4576907132971797,inf,,,0.1642552829090816
8,,0.0,0.0,1.4384761655244962,0.885855927599761,0.869608592752347,0.043506529768788764,0.09577136970001987,,,0.41268473150466,inf,,,0.16156418051533422
9,,0.0,0.0,1.657285982199245,0.9144677272230848,0.9729703309222364,0.30963998991034314,0.48621752780559896,,,0.43586655696697996,inf,,,0.1646476214932053
10,,0.0,0.0,1.6921154664440512,1.3395703863648725,0.9508460850770601,0.5146823687708884,0.6851159347856821,,,0.468121228110369,inf,,,0.170250260321296
11,,0.0,0.0,1.6550627553952622,1.189180031964589,0.9179308574285341,0.29067539986379304,0.427121132557247,,,0.49759852643134905,inf,,,0.16254888164605893
12,,0.0,0.0,1.7396982595409618,1.2101965061711697,0.9515322215388955,0.37671764750221653,0.47045925422563883,,,0.43586655696697996,inf,,,0.18761741928164544
13,,0.0,0.0,1.2920173031526674,0.9796246125601353,0.8472068888010781,0.032792117723399815,0.07292937459741489,,,0.288175044534938,inf,,,0.16127390553897822
14,,0.0,0.0,1.1835340366127074,0.5536145344446487,0.7762811795449448,0.0698705665889783,0.14301849754929657,,,0.4576907132971797,inf,,,0.17830749438844282
15,,0.0,0.0,1.674100277535881,1.089889107859778,0.9418449657493007,0.11991333299475798,0.2302540423150465,,,0.4576907132971797,inf,,,0.16606886128109224
16,,0.0,0.0,1.4724429734263287,1.1080277187470051,0.877799754712725,0.19997667663273985,0.35221609357810124,,,0.4576907132971797,inf,,,0.17687512889717036
17,,0.0,0.0,1.6250750972386836,1.268690068037858,0.9270703823932946,0.2699634345145153,0.5171363548186811,,,0.5113665138247345,inf,,,0.1791894692167314
18,,0.0,0.0,1.6374716618865206,1.2646462682576394,0.9248083678244595,0.11236965282417974,0.24442826904146972,,,0.552929491858785,inf,,,0.1636386245064012
19,,0.0,0.0,1.5099551129939401,0.7737864252963804,0.8821150730650505,0.10499534980716907,0.24329245743404038,,,0.468121228110369,inf,,,0.16919569735830736
20,,0.0,0.0,1.5142822380216256,1.1600089188654483,0.9046623951868291,0.11356969423400995,0.2831569054608868,,,0.5113665138247345,inf,,,0.1598164772960889
21,,0.0,0.0,1.7210741430790952,0.9682266235670707,0.9637581706160622,0.21829205960421116,0.4647031830937836,,,0.4576907132971797,inf,,,0.16014944602389936
22,,0.0,0.0,1.7435249326776756,1.2864962963399278,0.9727961145138369,0.22298243127719589,0.46600258185077337,,,0.5068466436745385,inf,,,0.17297367376276337
23,,0.0,0.0,1.6321207460316014,1.1427962916533894,0.9342841250415941,0.19326109646159423,0.4021071029022101,,,0.48319206230712763,inf,,,0.17649423184557397
24,,0.0,0.0,1.7507938060575752,1.367676107565841,0.9403525089347577,0.1709558967913294,0.3831477200887711,,,0.4576907132971797,inf,,,0.1831263079819257
25,,0.0,0.0,1.5527998278871005,0.8809636897980999,0.9125292883111126,0.18342668215621236,0.333412193268677,,,0.5202020156036558,inf,,,0.1697353042192605
26,,0.0,0.0,1.6375350897582863,1.1897307878447214,0.9173940850674257,0.12083760262695036,0.28827483574456597,,,0.4880666971167561,inf,,,0.16471797672215588
27,,0.0,0.0,1.2097104608685216,0.5771471259864038,0.8959733440156181,0.050624236093431224,0.11951864592014,,,0.3751344627501719,inf,,,0.16916207250343684
28,,0.0,0.0,1.7563267715729072,1.2668155046168044,0.9300478027480727,0.011211673952238158,0.02769345671770392,,,0.38804190201132227,inf,,,0.16286913802771413
29,,0.0,0.0,1.41147515878838,1.0886693167160637,0.9279316257613828,0.05054205654909851,0.08870346553829812,,,0.3338418249889409,inf,,,0.17248810735786982
30,,0.0,0.0,1.7332360661857171,1.2555380354758114,0.9438518954703522,0.012702293374987489,0.03404591913406116,,,0.31914402280573173,inf,,,0.16817462960838547
31,,0.0,0.0,1.6514582077979174,0.8754347176987367,0.9286971083888782,0.1295906883321665,0.2815797756670517,,,0.48319206230712763,inf,,,0.16562076417771257
32,,0.0,0.0,1.6997622616177614,0.91685189274811,0.9366338019441818,0.07419282991985908,0.18898423165295752,,,0.44694259446804574,inf,,,0.1677982425273902
33,,0.0,0.0,1.628882146251401,1.0184696641968918,0.9170861840063367,0.04438987766854346,0.11597135105256642,,,0.5022576003740722,inf,,,0.16641894032337945
34,,0.0,0.0,1.4894012230850415,1.211615353455294,0.8684099393583596,0.020345573729954387,0.05855096723840457,,,0.4302020962658841,inf,,,0.1689838865175083
35,,0.0,0.0,1.6976478325724962,1.309049636091441,0.9551353627906851,0.007195384337760558,0.022363116994887217,,,0.41861278947482794,inf,,,0.16732444545570746
36,,0.0,0.0,1.5740849115067999,1.1698869742695526,0.9013249574018529,0.008465444573976496,0.026281191335309338,,,0.41268473150466,inf,,,0.16467056455719478
37,,0.0,0.0,1.4916391942330018,0.9391075229815019,0.8762036370834418,0.15839567087507544,0.26964389489401963,,,0.47824363442641393,inf,,,0.18797263882064183
38,,0.0,0.0,1.6917069339402255,1.108761533488696,0.9487803527975119,0.10838861239634179,0.26417271737734727,,,0.38163879478178075,inf,,,0.16994253713525637
39,,0.0,0.0,1.4863274036752032,1.130871593104663,0.8662465853072876,0.1294364340630672,0.2544898859969498,,,0.3751344627501719,inf,,,0.16989707368993456
40,,0.0,0.0,1.5654952857107192,1.0278959056402344,0.9004605170733716,0.07995709870121208,0.1894929446445951,,,0.4928685327679205,inf,,,0.16483116199584777
41,,0.0,0.0,1.597004264492236,1.1100007243414245,0.8834682338321548,0.08257424895909932,0.20288983800732358,,,0.47824363442641393,inf,,,0.1742804729761235
42,,0.0,0.0,1.6966993890354427,1.1472008545254464,0.9339039735748226,0.035259211718517654,0.09274523610919895,,,0.44694259446804574,inf,,,0.16895339578528804
43,,0.0,0.0,1.1963399889002213,1.002691670141818,0.7816037248396139,0.03629758512800758,0.09411049316098916,,,0.49759852643134905,inf,,,0.16423459592460354
44,,0.0,0.0,1.7479196631687095,1.4570197249273067,0.9487738211530482,0.11969701360732793,0.2630968312456523,,,0.5158180382284114,inf,,,0.16467074836840492
45,,0.0,0.0,1.7567424038472272,1.5114254280391772,0.966638076457269,0.21178622732152613,0.4654039461280089,,,0.468121228110369,inf,,,0.17236971372299253
46,,0.0,0.0,1.643794338565496,1.4854767229548997,0.9273045437056165,0.12243675283465598,0.24203123257248596,,,0.49759852643134905,inf,,,0.16875244997694952
47,,0.0,0.0,1.3778777885663407,0.7160578438510818,0.81180477224716,0.05822674345321384,0.11833129384080332,,,0.48319206230712763,inf,,,0.1642473202518076
48,,0.0,0.0,1.3806922249851301,1.12255400946577,0.7919132949403767,0.023428137581416406,0.05991520417523154,,,0.42445136339222655,inf,,,0.1608762854936099
49,,0.0,0.0,1.6048339885134975,1.1256020692351567,0.8868617560501524,0.0011387624024896687,0.0035583479642537818,,,0.4629450596409901,inf,,,0.1625963150357316
50,,0.0,0.0,1.6504779341874996,1.3101748815497865,0.9283081702265136,0.0027298812117039057,0.008328258492638362,,,0.5068466436745385,inf,,,0.16026294235848038
51,,0.0,0.0,1.4248549787662546,0.9837792171140058,0.8581488987395584,0.006323478865779338,0.019422388020049794,,,0.48319206230712763,inf,,,0.16554113719410993
52,,0.0,0.0,1.472843556310767,0.6323110699309917,0.8302114137558427,0.0012134577938500296,0.0038718130902284037,,,0.47824363442641393,inf,,,0.16363490140044362
53,,0.0,0.0,1.5886299264797212,1.0690899549717947,0.8966523235693078,0.0013198233860030146,0.004138757597094877,,,0.4066654671944331,inf,,,0.16435295065172784
54,,0.0,0.0,1.3456912842516813,0.7560982076165104,0.7867420464125306,0.002462244798368698,0.0075514240141182866,,,0.4629450596409901,inf,,,0.16464738516634425
55,,0.0,0.0,1.690275608427306,1.0200279681601279,0.937801550904875,0.013360942542153377,0.03939142732357396,,,0.4928685327679205,inf,,,0.16479383779385642
56,,0.0,0.0,1.304835736417748,0.9093746201345945,0.7586117902618442,0.03191735859479045,0.07118438809955113,,,0.5068466436745385,inf,,,0.1640000544991838
57,,0.0,0.0,1.5908518408047496,1.397602242835772,0.9060628538122597,0.045882988076300577,0.1264426690460181,,,0.5113665138247345,inf,,,0.16487856403756615
58,,0.0,0.0,1.539074033959475,1.2851339200840934,0.8891850930099389,0.004093356739140784,0.01219979166796175,,,0.4928685327679205,inf,,,0.16363084103058595
59,,0.0,0.0,1.6416397856729894,1.005811892497291,0.8954310584631594,0.005148682760731419,0.015458368176770904,,,0.5202020156036558,inf,,,0.1643842589507863
60,,0.0,0.0,1.6611428363194896,1.144022373995296,0.9001758120043031,0.017955309897358385,0.051168648425707466,,,0.4880666971167561,inf,,,0.1629858869138336
61,,0.0,0.0,1.710221986211378,1.4709863520284436,0.9557329676743488,0.006126997832025931,0.018933308315676793,,,0.5113665138247345,inf,,,0.1628250835222816
62,,0.0,0.0,1.692620607597083,0.9071219365175931,0.8986660565136649,0.0010106802646795122,0.0031692717930231424,,,0.47824363442641393,inf,,,0.16102249690626588
63,,0.0,0.0,1.6954788803694782,1.4073311967300552,0.9619289793852986,0.0018754277438942138,0.005829021773283937,,,0.48319206230712763,inf,,,0.162809559097184
64,,0.0,0.0,1.741106954679216,0.9594520622133059,0.9165329861594076,0.0017325467070183579,0.005526870008740494,,,0.5113665138247345,inf,,,0.16320352331126226
65,,0.0,0.0,1.4775474671224156,0.9775316391511811,0.8222044050793612,0.011503012507443764,0.03130259892138649,,,0.5158180382284114,inf,,,0.16586042339846732
66,,0.0,0.0,1.621171398563089,0.9173150878464805,0.8789330607815186,0.0025130963042865177,0.007769366500216668,,,0.44694259446804574,inf,,,0.16348126917402087
67,,0.0,0.0,1.1712721952525533,0.6540455469999127,0.7447371549568383,0.0235934441315875,0.054696654688740964,,,0.5158180382284114,inf,,,0.1643712305624806
68,,0.0,0.0,1.4053921771543234,0.9076356972265022,0.8097892931363672,0.022870891380799573,0.062329385395266376,,,0.5022576003740722,inf,,,0.16800671442530474
69,,0.0,0.0,1.6724797449848268,1.4062207126488337,0.9407720836409694,0.00343371811273522,0.010479314743241272,,,0.5370774965580548,inf,,,0.16514633233367562
70,,0.0,0.0,1.524277426246636,1.3076373983424259,0.8609647315963246,0.004990290724050823,0.015175662223490257,,,0.5113665138247345,inf,,,0.1647144584862046
71,,0.0,0.0,1.3252418616960422,1.1078806204387253,0.7743017584588647,0.004627135758270702,0.01413898571047073,,,0.47824363442641393,inf,,,0.16336861538668315
72,,0.0,0.0,1.6589075290012032,1.0294413581634732,0.9134295189357176,0.0025907080328674134,0.008114468478770873,,,0.5329562494928909,inf,,,0.16313696149004264
73,,0.0,0.0,1.4090536174980597,0.7434613855448103,0.8098150070723187,0.001463821419888888,0.004637083621637776,,,0.5113665138247345,inf,,,0.16273166229344355
74,,0.0,0.0,1.4054161675664065,0.8258040615398584,0.8078455272406144,0.007429083876449641,0.02250162982563543,,,0.5022576003740722,inf,,,0.16360248747664774
75,,0.0,0.0,1.6063535017512272,1.0194623095239739,0.8755086437724253,0.0048195709687654294,0.014904034208897406,,,0.4880666971167561,inf,,,0.1629205539930599
76,,0.0,0.0,1.7333770550594094,1.0383194525329018,0.9229466335058387,0.0035058204832612676,0.010840897376486053,,,0.5113665138247345,inf,,,0.16260923922481063
77,,0.0,0.0,1.2253686551330438,1.0398095828043061,0.7638925319983737,0.0382206309935938,0.09644108829505303,,,0.48319206230712763,inf,,,0.16893077189938635
78,,0.0,0.0,1.5146708514356133,0.7946274273625241,0.851301265666863,0.12991248659625482,0.24921111065366586,,,0.47824363442641393,inf,,,0.20221945752082837
79,,0.0,0.0,1.6835210719945652,1.6432240422852211,0.94075914795121,0.11225040498584564,0.24708681840275676,,,0.581717464821069,inf,,,0.20550880730421234
80,,0.0,0.0,1.5918900580907185,1.208397975795655,0.8747078549642181,0.01335269200083254,0.03446306847997886,,,0.4880666971167561,inf,,,0.17532060584532028
81,,0.0,0.0,1.0443746019062259,0.8584404198449717,0.6890871556407075,0.01831808252090949,0.05063799621617307,,,0.5370774965580548,inf,,,0.16473235123142088
82,,0.0,0.0,1.6864888250226604,1.2446128473539755,0.8950857855276086,0.004659950178520519,0.014007867740187151,,,0.47824363442641393,inf,,,0.1645868410865902
83,,0.0,0.0,1.7016951070654422,1.147459077866096,0.9376866279562186,0.007018824301108619,0.021366779007284207,,,0.38163879478178075,inf,,,0.17948561337339866
84,,0.0,0.0,1.2733068887140164,0.6653079399008287,0.8829874453088443,0.012139242714906523,0.030740112037881306,,,0.3751344627501719,inf,,,0.1755966190238208
85,,0.0,0.0,1.7027008671425123,1.2218919465537543,0.9248597209898002,0.017672302335299643,0.04725099528850357,,,0.43586655696697996,inf,,,0.16374251844530555
86,,0.0,0.0,1.5669093946547903,1.0297735179459349,0.895522699994392,0.019695305447981586,0.05291329885586414,,,0.38163879478178075,inf,,,0.1647760485716653
87,,0.0,0.0,1.770075568873515,1.4250429828436457,0.9353883365311866,0.01139483311386492,0.03278943306567973,,,0.3265551233283096,inf,,,0.16494422660304667
88,,0.0,0.0,1.4063593768722176,1.1132501871215805,0.8263398456890925,0.008056240286373867,0.024536658517099793,,,0.2961247884481232,inf,,,0.16559901196411858
89,,0.0,0.0,1.6602588967537621,1.2945427375909577,0.9103661636197128,0.01224971701013299,0.034330256520059374,,,0.38804190201132227,inf,,,0.16798382952083135
90,,0.0,0.0,1.7531359715718764,1.4400495170336995,0.9351291436051917,0.007615690713872626,0.021929610552677704,,,0.28007874463063287,inf,,,0.16779066809265755
91,,0.0,0.0,1.7091586068308493,1.3472476756587202,0.926327251398245,0.013764746211063033,0.03824738268179814,,,0.38804190201132227,inf,,,0.1641336067946805
92,,0.0,0.0,1.6657336294994134,1.3684039204043705,0.9499924803204027,0.010815960081922234,0.0321055048244205,,,0.38804190201132227,inf,,,0.16454227283627626
93,,0.0,0.0,1.6082598041925003,1.39583583233122,0.9036407729067145,0.01244755906978146,0.03412189932448863,,,0.3943459996787778,inf,,,0.1635833077808069
94,,0.0,0.0,1.3234417820277309,1.1455344235278921,0.7815048148500362,0.023580757876534256,0.061887796549400305,,,0.38163879478178075,inf,,,0.16202516811031253
95,,0.0,0.0,1.5243094457304107,1.3669987609790586,0.8616607699014981,0.028600554811476015,0.0702636827401911,,,0.3265551233283096,inf,,,0.16707491209788136
96,,0.0,0.0,1.3144026090407013,1.1096614404959355,0.8217556110890657,0.023851103095729655,0.05858378974230405,,,0.38804190201132227,inf,,,0.16454240720143537
97,,0.0,0.0,1.551888627643005,1.3619886654809454,0.8674132538125983,0.022526787054152803,0.060305288937913426,,,0.38804190201132227,inf,,,0.16546338719730602
98,,0.0,0.0,1.614518063604853,1.203275396319487,0.8769627188898774,0.037335632562610216,0.09820136608971408,,,0.38804190201132227,inf,,,0.16601804487736035
99,,0.0,0.0,1.6136335637401626,1.1681727383421276,0.9189441287623346,0.04149761413219328,0.10694431113310464,,,0.40055318934786044,inf,,,0.15917563751977118
100,,0.0,0.0,1.7208905824222744,1.4428150531226946,0.9489245058881931,0.009737104598565662,0.028561189965570236,,,0.34100769111774265,inf,,,0.16269914691271675
101,,0.0,0.0,1.5596673866242137,1.0682448618361806,0.9097675412578239,0.008979726200047253,0.02684146709871782,,,0.30393309777884125,inf,,,0.1652789694707114
102,,0.0,0.0,1.4094150115757695,0.7182521889532325,0.914798964047446,0.004114800289753605,0.012764460569513743,,,0.15800541964703757,inf,,,0.17039569345478356
103,,0.0,0.0,1.7248825584477498,0.8785190112178431,0.9690212747155296,0.0027115755087716046,0.008568231352335219,,,0.22807408875533447,inf,,,0.16445589147620224
104,,0.0,0.0,1.5899959840765283,0.9454032169585466,0.9221446149041385,0.001639050482381136,0.005170579962481095,,,0.4066654671944331,inf,,,0.1644777240842766
105,,0.0,0.0,1.775394624926508,1.1557705628903059,0.9805152892578087,0.007468238444310059,0.023201776792941567,,,0.4732203808476458,inf,,,0.16529938019177357
106,,0.0,0.0,1.6846958148084619,0.9470151730921527,0.9500001288223476,0.003439518273724299,0.010696257452994812,,,0.48319206230712763,inf,,,0.16344681369474942
107,,0.0,0.0,1.651304743523034,1.3573590499215646,0.9053206925133879,0.008153804596914078,0.024520293982936855,,,0.44144624493110796,inf,,,0.16355228064590324
108,,0.0,0.0,1.5925970593605305,1.3882355573532281,0.910175060349892,0.003686761023327306,0.011579747825368478,,,0.30393309777884125,inf,,,0.16079458558762094
109,,0.0,0.0,1.7522436191776176,1.6297621260581172,0.9534678168983308,0.004187895951816134,0.013145229381254888,,,0.34100769111774265,inf,,,0.16312485162298143
110,,0.0,0.0,1.7552408592577575,1.4167482931743214,0.957707501554682,0.0014283435383542573,0.004396924576086432,,,0.27183033608702345,inf,,,0.16469765399108724
111,,0.0,0.0,1.5814446686639867,1.3594481281640038,0.8916220911751034,0.005209853978221086,0.01608269461950418,,,0.35499006010413947,inf,,,0.16374891688691132
112,,0.0,0.0,1.7724538450042713,1.4431181297206486,0.9075038700657576,0.0019293281913061544,0.005464131310210443,,,0.28007874463063287,inf,,,0.16257435876043294
113,,0.0,0.0,1.6322787398367253,1.1880492640565974,0.8766911217279607,0.005838675902630101,0.016255202768505915,,,0.3338418249889409,inf,,,0.16434893105167334
114,,0.0,0.0,1.6870906363863054,1.2876097185439705,0.8919244601436429,0.011862775290605383,0.03346257984716307,,,0.288175044534938,inf,,,0.1598512034574757
115,,0.0,0.0,1.3749845309308535,1.1946799162424673,0.8209055273667119,0.00661121706083982,0.01911189286643581,,,0.3751344627501719,inf,,,0.16301624616067623
116,,0.0,0.0,1.5030482505094787,1.4014770724153987,0.8386175675557473,0.0038827327904436245,0.011158462634540085,,,0.288175044534938,inf,,,0.16303466687966275
117,,0.0,0.0,1.6051787754592695,1.3276224245511044,0.8709412729852101,0.0043182283104282885,0.012488708211896963,,,0.288175044534938,inf,,,0.16269159682525744
118,,0.0,0.0,1.594077740515583,1.4416086202342286,0.8884909148684034,0.008741122732435345,0.026412072548848104,,,0.30393309777884125,inf,,,0.16309509279905984
119,,0.0,0.0,1.6099208783661678,1.0415389860472721,0.9124743668363424,0.01650391789616901,0.046703560951738984,,,0.31914402280573173,inf,,,0.16350236495693074
120,,0.0,0.0,1.4645937769137523,0.690644985899629,0.8909691987940392,0.007155373164838955,0.02018704570046075,,,0.30393309777884125,inf,,,0.16707151705372536
121,,0.0,0.0,1.46266449843133,1.4226312802130345,0.8135161849118371,0.02002795703364606,0.0345580362249637,,,0.34100769111774265,inf,,,0.16386256147895994
122,,0.0,0.0,1.4608798882812328,1.0478491517904136,0.8562041649824443,0.009177387879368521,0.02623940504738192,,,0.45235697871908603,inf,,,0.1666183230829208
123,,0.0,0.0,1.6968498555819662,1.4049146848283351,0.9518029486400528,0.010738346287009422,0.03129321628991547,,,0.36181263880445963,inf,,,0.15791359231432628
124,,0.0,0.0,1.4569774282497667,1.0620959050960828,0.8419083527771999,0.004421509660411114,0.013576944782246896,,,0.28007874463063287,inf,,,0.16944385259768785
125,,0.0,0.0,1.6798920776491209,1.1146206800246725,0.945707433590942,0.0179647457201968,0.05114100526096734,,,0.3751344627501719,inf,,,0.16898402742470697
126,,0.0,0.0,1.6555617651184205,1.286692030979211,0.9155517463722624,0.10269288966010438,0.2426093058308902,,,0.43586655696697996,inf,,,0.15690526742779004
127,,0.0,0.0,1.3280920872293567,0.3886561065840892,0.8399020654463452,0.005756430986885512,0.016964362095677428,,,0.21876365787541036,inf,,,0.17229318824691076
128,,0.0,0.0,1.7000188325732304,1.1189948476512332,0.935725007841624,0.002007498244216343,0.006281989557626655,,,0.27183033608702345,inf,,,0.1649351107147905
129,,0.0,0.0,1.6860646107454376,1.162898755803397,0.9267475047767046,0.0024033126755368937,0.007458721764154068,,,0.43586655696697996,inf,,,0.16385377181076768
130,,0.0,0.0,1.3571047332367796,0.9370589694727274,0.8185989299991395,0.014784139990284764,0.042083070287409916,,,0.4629450596409901,inf,,,0.16451699453851842
131,,0.0,0.0,1.6213522753658585,1.044500946291757,0.9032133626949086,0.0017436148627719566,0.005483884499068881,,,0.47824363442641393,inf,,,0.16367736333412725
132,,0.0,0.0,1.7429101159696032,1.3809797437823002,0.9390802018406244,0.006619570249331601,0.020134227448466404,,,0.5202020156036558,inf,,,0.16464642677495045
133,,0.0,0.0,1.6965103758050646,1.6076276850956495,0.9506970719402996,0.010477271226317645,0.030884667827909884,,,0.48319206230712763,inf,,,0.1643933368616275
134,,0.0,0.0,1.7093793589578268,0.9385458450405334,0.9432965280590316,0.0009249224440556936,0.002934937292070646,,,0.4629450596409901,inf,,,0.16357161547599625
135,,0.0,0.0,1.4771316323641943,1.081862879394504,0.8610025863427285,0.029913015769689532,0.06819250422374964,,,0.5329562494928909,inf,,,0.16227228993607384
136,,0.0,0.0,1.4582949630600508,1.3335822567408824,0.7961744210060179,0.03389819881415287,0.08353304567218228,,,0.4629450596409901,inf,,,0.16460444121511478
137,,0.0,0.0,1.6588328958191867,1.3177340342938206,0.9227959184594349,0.005834262739192628,0.018070946583023273,,,0.47824363442641393,inf,,,0.1639877434041125
138,,0.0,0.0,1.4234548933114322,1.3104413550015184,0.8636589711463817,0.01661619296652977,0.04794169771644602,,,0.4880666971167561,inf,,,0.16515924734719367
139,,0.0,0.0,1.425712563925488,1.121939195555601,0.8628516020337463,0.0014133631303473442,0.004025162016677382,,,0.5113665138247345,inf,,,0.1632722537009025
140,,0.0,0.0,1.6238002579710988,1.1721665406804673,0.8835763371712521,0.006172843601658609,0.01887071704465918,,,0.5113665138247345,inf,,,0.16291229646768798
141,,0.0,0.0,1.7350318978749981,1.3935244572360939,0.9550315158381488,0.002951459017965074,0.009264464466722909,,,0.5202020156036558,inf,,,0.16278054046580234
142,,0.0,0.0,1.4818278829027052,1.0474028332385932,0.8247781235670122,0.0019153065553436579,0.005863249454316942,,,0.48319206230712763,inf,,,0.1636491716491228
143,,0.0,0.0,1.671965700493225,1.3800622234194866,0.9124121265821984,0.00197141250636291,0.006009054353825328,,,0.48319206230712763,inf,,,0.16280338347771345
144,,0.0,0.0,1.2052229366604523,0.9961504429976487,0.7488892984711462,0.005566586025509778,0.016306815938018325,,,0.48319206230712763,inf,,,0.16357147273533265
145,,0.0,0.0,1.6849867912603336,1.066755866723434,0.9294429678412158,0.0010298604492936124,0.0032165199575057007,,,0.4732203808476458,inf,,,0.16359331395377155
146,,0.0,0.0,1.3682794119990842,1.2337521658563033,0.8336394821972207,0.02245028462169023,0.056575206087921714,,,0.5329562494928909,inf,,,0.16416738696871377
147,,0.0,0.0,1.70299967886068,1.2753020295517272,0.9480700137971289,0.005376734801237934,0.016527415665051393,,,0.5677978065141052,inf,,,0.16388214124656567
148,,0.0,0.0,1.5173310731175218,1.3012213635798822,0.8801639970054568,0.007121199102764361,0.021855658772715267,,,0.5783247308855777,inf,,,0.16491861496940155
149,,0.0,0.0,1.546582539719406,1.3567875237355072,0.8706793125752926,0.024610770759250278,0.06636080251257864,,,0.581717464821069,inf,,,0.16488974977256254
150,,0.0,0.0,1.6182517297085441,1.5203527023445584,0.914903810259926,0.010271282174453795,0.03072743094011935,,,0.5287703885177266,inf,,,0.1635656333891988
151,,0.0,0.0,1.5920129836014023,1.241790568046312,0.8840809715068653,0.004659797606833958,0.01289631710666089,,,0.5022576003740722,inf,,,0.16400729453305343
152,,0.0,0.0,1.6246497954266654,1.4111520472560846,0.894515421481047,0.009404295373391228,0.026356308499243496,,,0.5287703885177266,inf,,,0.16339771719553228
153,,0.0,0.0,1.6056957581021465,0.9041134834244147,0.9142021550424642,0.0041018042022082585,0.012821203735181908,,,0.5567373465730988,inf,,,0.1640195394562368
154,,0.0,0.0,1.7299149350176277,1.1307194480571208,0.9492967629794442,0.0017772831084279096,0.005575098660946506,,,0.5451288209179292,inf,,,0.16297442508167986
155,,0.0,0.0,1.6576843985827954,1.3498365763503912,0.8569362414940539,0.02633992115512736,0.07013078056285892,,,0.5329562494928909,inf,,,0.1640721552674434
156,,0.0,0.0,0.9512863726586434,0.7967278150447804,0.6990767189201251,0.051372082329514124,0.10618554323564526,,,0.44694259446804574,inf,,,0.1739682696303278
157,,0.0,0.0,1.3326364841757534,1.177432034055226,0.7652538621717366,0.07443728539909904,0.13616193800253124,,,0.3751344627501719,inf,,,0.16332516872199407
